latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-9.251,14.723,314.2,1.4,1.2,2015-08-05, 1255,A,59,5.0,303.8,12.9
-8.614,18.836,333.3,3,1.7,2015-08-05, 1255,A,85,5.0,302.2,154.7
-8.618,18.809,320.2,3,1.6,2015-08-05, 1255,A,70,5.0,303.5,59.9
-9.154,15.395,323.2,1.6,1.2,2015-08-05, 1255,A,63,5.0,309.8,20.9
-9.156,15.38,355,1.6,1.2,2015-08-05, 1255,A,97,5.0,311.6,137.4
-8.558,19.082,341.6,3.2,1.7,2015-08-05, 1255,A,91,5.0,304.5,238.9
-8.563,19.054,316.8,3.1,1.7,2015-08-05, 1255,A,19,5.0,304,39.7
-9.366,13.919,323.5,1.3,1.1,2015-08-05, 1255,A,76,5.0,305.3,22.3
-9.052,15.901,332.6,1.8,1.3,2015-08-05, 1255,A,85,5.0,310.5,52
-9.09,15.655,340.4,1.7,1.3,2015-08-05, 1255,A,90,5.0,309.4,81.7
-9.093,15.64,325.9,1.7,1.3,2015-08-05, 1255,A,79,5.0,308.7,30.4
-8.556,18.909,317.7,3.1,1.7,2015-08-05, 1255,A,63,5.0,304.8,41
-8.897,16.807,327.8,2.1,1.4,2015-08-05, 1255,A,70,5.0,311.7,35.1
-9.444,13.26,323.6,1.2,1.1,2015-08-05, 1255,A,76,5.0,304,17.1
-9.446,13.25,319.2,1.2,1.1,2015-08-05, 1255,A,37,5.0,304.3,10.6
-8.797,17.352,337.9,2.3,1.5,2015-08-05, 1255,A,89,5.0,306.1,90.9
-8.8,17.331,395.3,2.3,1.5,2015-08-05, 1255,A,100,5.0,309.7,712.8
-9.032,15.881,326.1,1.7,1.3,2015-08-05, 1255,A,76,5.0,309.6,31.3
-9.433,13.269,321.3,1.2,1.1,2015-08-05, 1255,A,64,5.0,303.9,12.3
-8.535,18.851,338.2,3,1.7,2015-08-05, 1255,A,89,5.0,303.4,188
-8.783,17.35,370,2.3,1.5,2015-08-05, 1255,A,100,5.0,305.3,357.8
-8.787,17.329,390.8,2.3,1.5,2015-08-05, 1255,A,100,5.0,308.4,643
-8.953,16.303,334.7,1.9,1.3,2015-08-05, 1255,A,86,5.0,303.3,83.5
-8.643,18.117,318.5,2.6,1.6,2015-08-05, 1255,A,70,5.0,304.7,38.5
-8.718,17.664,319.7,2.4,1.5,2015-08-05, 1255,A,72,5.0,304.1,41.1
-8.77,17.348,374.6,2.3,1.5,2015-08-05, 1255,A,100,5.0,304.4,411.3
-8.774,17.327,452.3,2.3,1.5,2015-08-05, 1255,A,100,5.0,322.2,2389.4
-8.777,17.306,386,2.3,1.5,2015-08-05, 1255,A,100,5.0,309.8,578
-8.941,16.301,333.3,1.9,1.3,2015-08-05, 1255,A,85,5.0,304.7,79.1
-8.943,16.284,323.1,1.9,1.3,2015-08-05, 1255,A,76,5.0,303.9,42.7
-9.15,14.98,345,1.5,1.2,2015-08-05, 1255,A,93,5.0,309.1,82.7
-9.152,14.967,325.6,1.5,1.2,2015-08-05, 1255,A,79,5.0,306.5,25.3
-9.269,14.214,325,1.3,1.1,2015-08-05, 1255,A,78,5.0,301.9,29.5
-9.271,14.202,328.2,1.3,1.1,2015-08-05, 1255,A,81,5.0,302.5,35.6
-8.629,18.115,327.2,2.6,1.6,2015-08-05, 1255,A,80,5.0,305,83.2
-8.633,18.091,316.9,2.6,1.6,2015-08-05, 1255,A,60,5.0,305.4,29.8
-8.757,17.345,388.7,2.3,1.5,2015-08-05, 1255,A,100,5.0,305.9,612.7
-8.761,17.325,441,2.3,1.5,2015-08-05, 1255,A,100,5.0,321.8,1932.2
-8.928,16.23,314.6,1.9,1.3,2015-08-05, 1255,A,46,5.0,303.8,16.4
-8.639,18.112,322.5,2.6,1.6,2015-08-05, 1255,A,75,5.0,304.6,57
-8.761,17.341,396.9,2.3,1.5,2015-08-05, 1255,A,100,5.0,308.9,754.1
-8.765,17.32,412.5,2.3,1.5,2015-08-05, 1255,A,100,5.0,320.8,1083.2
-8.768,17.3,315.3,2.3,1.5,2015-08-05, 1255,A,29,5.0,301.1,27.3
-8.935,16.226,313.3,1.9,1.3,2015-08-05, 1255,A,30,5.0,303,13.6
-8.626,18.109,326.2,2.6,1.6,2015-08-05, 1255,A,79,5.0,304.9,73.5
-8.748,17.339,370.6,2.3,1.5,2015-08-05, 1255,A,100,5.0,304.7,378
-8.752,17.318,368.6,2.3,1.5,2015-08-05, 1255,A,100,5.0,305.8,363.3
-9.214,14.322,319.2,1.3,1.1,2015-08-05, 1255,A,62,5.0,302.5,17.9
-9.254,14.061,316.3,1.3,1.1,2015-08-05, 1255,A,66,5.0,301.5,13.4
-8.993,15.695,352.5,1.7,1.3,2015-08-05, 1255,A,96,5.0,310.9,140.3
-9.078,15.146,345.3,1.5,1.2,2015-08-05, 1255,A,93,5.0,311,83.6
-9.08,15.132,344.2,1.5,1.2,2015-08-05, 1255,A,92,5.0,308.4,78.6
-8.668,17.672,316.6,2.4,1.5,2015-08-05, 1255,A,66,5.0,302.7,29
-8.654,17.67,314.7,2.4,1.5,2015-08-05, 1255,A,46,5.0,303,19.1
-9.211,14.138,320.7,1.3,1.1,2015-08-05, 1255,A,73,5.0,303.6,21.6
-8.411,18.964,316.5,3.1,1.7,2015-08-05, 1255,A,66,5.0,303.2,42.3
-8.528,18.263,321.4,2.7,1.6,2015-08-05, 1255,A,74,5.0,306.3,50.5
-8.856,16.264,321.3,1.9,1.3,2015-08-05, 1255,A,74,5.0,304.6,34.7
-8.858,16.247,316,1.9,1.3,2015-08-05, 1255,A,62,5.0,301.8,19.7
-8.89,16.049,321.8,1.8,1.3,2015-08-05, 1255,A,74,5.0,302.8,35.7
-8.928,15.811,323.3,1.7,1.3,2015-08-05, 1255,A,60,5.0,312,23
-8.428,18.772,317.8,3,1.6,2015-08-05, 1255,A,68,5.0,302.5,54.5
-8.844,16.262,331.9,1.9,1.3,2015-08-05, 1255,A,84,5.0,306,70.2
-8.863,16.146,321.1,1.8,1.3,2015-08-05, 1255,A,26,5.0,307.7,27.5
-8.865,16.129,321.1,1.8,1.3,2015-08-05, 1255,A,47,5.0,305.3,27.6
-9.173,14.181,313.8,1.3,1.1,2015-08-05, 1255,A,55,5.0,301.9,12.5
-8.512,18.187,326.3,2.7,1.6,2015-08-05, 1255,A,79,5.0,304.7,82.3
-8.516,18.163,320,2.7,1.6,2015-08-05, 1255,A,72,5.0,305.5,47.4
-8.552,17.953,328.4,2.6,1.5,2015-08-05, 1255,A,81,5.0,304.9,78.9
-8.853,16.127,331.7,1.8,1.3,2015-08-05, 1255,A,84,5.0,306.3,63.3
-9.03,15.026,330.2,1.5,1.2,2015-08-05, 1255,A,41,5.0,312,36.2
-9.032,15.013,344.2,1.5,1.2,2015-08-05, 1255,A,92,5.0,308.2,81.9
-9.176,14.097,330.3,1.3,1.1,2015-08-05, 1255,A,83,5.0,300.9,42.1
-9.177,14.085,342.1,1.3,1.1,2015-08-05, 1255,A,91,5.0,302.5,71.1
-8.077,20.607,325.3,4.2,1.9,2015-08-05, 1255,A,78,5.0,305.7,141.7
-8.084,20.57,327.1,4.2,1.9,2015-08-05, 1255,A,80,5.0,303.7,161.5
-8.534,17.974,322.5,2.6,1.5,2015-08-05, 1255,A,67,5.0,303.4,49.3
-8.538,17.951,347.6,2.6,1.5,2015-08-05, 1255,A,94,5.0,305.1,212.4
-8.407,18.986,315.7,3.1,1.7,2015-08-05, 1255,A,55,5.0,302.7,36.9
-8.859,16.121,330.2,1.8,1.3,2015-08-05, 1255,A,61,5.0,304.4,54.5
-9.027,15.019,335.6,1.5,1.2,2015-08-05, 1255,A,72,5.0,310.3,49.1
-8.427,18.764,318.6,3,1.6,2015-08-05, 1255,A,70,5.0,302,59.6
-8.507,18.178,327.5,2.7,1.6,2015-08-05, 1255,A,81,5.0,304.4,87.8
-8.541,17.968,334,2.6,1.5,2015-08-05, 1255,A,86,5.0,304,115.6
-8.545,17.945,334.3,2.6,1.5,2015-08-05, 1255,A,86,5.0,305.2,116.5
-8.649,17.293,326.4,2.3,1.5,2015-08-05, 1255,A,47,5.0,309.6,47
-8.527,17.965,361.8,2.6,1.5,2015-08-05, 1255,A,100,5.0,305.2,362
-8.531,17.942,321.5,2.6,1.5,2015-08-05, 1255,A,68,5.0,304.1,49.9
-8.616,17.416,324.2,2.3,1.5,2015-08-05, 1255,A,77,5.0,303.1,48.3
-8.073,20.599,332.8,4.2,1.9,2015-08-05, 1255,A,85,5.0,305.1,237.3
-8.08,20.561,322.6,4.2,1.9,2015-08-05, 1255,A,75,5.0,302.9,122.4
-8.514,17.963,343.5,2.6,1.5,2015-08-05, 1255,A,92,5.0,302.7,192.6
-8.6,17.435,333.5,2.3,1.5,2015-08-05, 1255,A,83,5.0,306,88.7
-8.603,17.414,387.6,2.3,1.5,2015-08-05, 1255,A,100,5.0,307.4,620.9
-8.606,17.393,333.9,2.3,1.5,2015-08-05, 1255,A,83,5.0,302.7,92.6
-8.862,15.793,323.2,1.7,1.3,2015-08-05, 1255,A,54,5.0,308.7,24.1
-9.153,13.908,316.4,1.3,1.1,2015-08-05, 1255,A,66,5.0,303.6,11.2
-8.469,18.147,328.6,2.7,1.6,2015-08-05, 1255,A,82,5.0,304.1,96.4
-8.569,17.539,344.2,2.4,1.5,2015-08-05, 1255,A,92,5.0,305.7,169.3
-8.573,17.516,340,2.4,1.5,2015-08-05, 1255,A,90,5.0,305.2,139.5
-8.59,17.412,395.6,2.3,1.5,2015-08-05, 1255,A,100,5.0,309.7,755.7
-8.593,17.391,383.5,2.3,1.5,2015-08-05, 1255,A,100,5.0,309.2,557
-8.784,16.211,318.6,1.9,1.3,2015-08-05, 1255,A,60,5.0,304.2,21.7
-8.455,18.145,317.2,2.7,1.6,2015-08-05, 1255,A,65,5.0,304.2,39.3
-8.577,17.409,319.9,2.3,1.5,2015-08-05, 1255,A,67,5.0,306.7,28.3
-8.58,17.388,320.9,2.3,1.5,2015-08-05, 1255,A,69,5.0,306.3,36
-8.964,14.994,355.2,1.5,1.2,2015-08-05, 1255,A,98,5.0,306.6,128.2
-8.272,19.05,341.3,3.2,1.7,2015-08-05, 1255,A,91,5.0,304.5,230.5
-8.627,16.944,326.7,2.1,1.4,2015-08-05, 1255,A,75,5.0,310.8,34.1
-7.94,20.857,312.5,4.4,1.9,2015-08-05, 1255,A,54,5.0,300.3,49.3
-8.452,18.139,314.7,2.7,1.6,2015-08-05, 1255,A,39,5.0,303.9,28.4
-8.628,16.939,325,2.1,1.4,2015-08-05, 1255,A,34,5.0,310.4,25
-8.271,19.073,320.5,3.2,1.7,2015-08-05, 1255,A,66,5.0,303.4,62.2
-8.276,19.045,335,3.2,1.7,2015-08-05, 1255,A,87,5.0,304.8,175.8
-8.948,14.794,322.2,1.5,1.2,2015-08-05, 1255,A,68,5.0,303.7,26.5
-8.261,19.043,327.2,3.2,1.7,2015-08-05, 1255,A,80,5.0,302.6,110.3
-8.907,14.993,334.3,1.5,1.2,2015-08-05, 1255,A,86,5.0,312.7,42.1
-8.909,14.979,324.8,1.5,1.2,2015-08-05, 1255,A,37,5.0,312.8,17.3
-8.896,14.991,323.8,1.5,1.2,2015-08-05, 1255,A,65,5.0,310.9,13.7
-8.898,14.978,325.3,1.5,1.2,2015-08-05, 1255,A,69,5.0,311.3,17.9
-7.902,20.968,324.6,4.5,2,2015-08-05, 1255,A,78,5.0,299.7,181.4
-7.982,20.504,320.1,4.2,1.9,2015-08-05, 1255,A,72,5.0,303,91.3
-8.304,18.6,323.4,2.9,1.6,2015-08-05, 1255,A,76,5.0,303.9,79.6
-8.605,16.761,320.8,2.1,1.4,2015-08-05, 1255,A,73,5.0,307,28.5
-8.607,16.742,318.3,2.1,1.4,2015-08-05, 1255,A,54,5.0,307.2,19.7
-8.914,14.803,344.7,1.5,1.2,2015-08-05, 1255,A,92,5.0,306,89.8
-8.916,14.79,333.2,1.5,1.2,2015-08-05, 1255,A,85,5.0,304.7,54.5
-8.108,19.668,321,3.6,1.8,2015-08-05, 1255,A,57,5.0,305.8,53
-8.201,19.121,328.8,3.2,1.7,2015-08-05, 1255,A,82,5.0,304.7,128.4
-8.83,15.266,320.9,1.6,1.2,2015-08-05, 1255,A,30,5.0,310.4,13.8
-8.444,17.578,335.8,2.4,1.5,2015-08-05, 1255,A,87,5.0,304.6,118.7
-8.448,17.557,338.1,2.4,1.5,2015-08-05, 1255,A,89,5.0,303.2,133
-8.698,16.022,325.4,1.8,1.3,2015-08-05, 1255,A,75,5.0,309.4,31.8
-9.045,13.815,314.9,1.3,1.1,2015-08-05, 1255,A,62,5.0,302.5,9.8
-9.094,13.493,320.9,1.2,1.1,2015-08-05, 1255,A,66,5.0,304.8,13.8
-8.431,17.576,357.7,2.4,1.5,2015-08-05, 1255,A,99,5.0,305.2,286.3
-8.435,17.554,370.1,2.4,1.5,2015-08-05, 1255,A,100,5.0,304.2,418.8
-8.438,17.533,319.6,2.4,1.5,2015-08-05, 1255,A,71,5.0,302.3,37.9
-8.552,16.848,343,2.1,1.4,2015-08-05, 1255,A,92,5.0,314.3,112.6
-8.418,17.574,334.3,2.4,1.5,2015-08-05, 1255,A,86,5.0,303.1,112.9
-8.421,17.552,358.4,2.4,1.5,2015-08-05, 1255,A,99,5.0,303,293.3
-7.901,20.959,323.7,4.5,2,2015-08-05, 1255,A,77,5.0,299.4,163.7
-7.978,20.495,318.6,4.2,1.9,2015-08-05, 1255,A,58,5.0,303.2,72.3
-8.203,19.114,327.6,3.2,1.7,2015-08-05, 1255,A,81,5.0,304.1,118.9
-8.449,17.571,330.5,2.4,1.5,2015-08-05, 1255,A,83,5.0,304.4,90.2
-8.452,17.55,317.4,2.4,1.5,2015-08-05, 1255,A,68,5.0,303,28.8
-8.436,17.569,364.2,2.4,1.5,2015-08-05, 1255,A,100,5.0,305.6,354.8
-8.439,17.548,339.3,2.4,1.5,2015-08-05, 1255,A,89,5.0,302.5,142.7
-8.548,16.86,334.8,2.1,1.4,2015-08-05, 1255,A,86,5.0,314.4,67.4
-8.55,16.841,334.8,2.1,1.4,2015-08-05, 1255,A,86,5.0,313.6,68.2
-8.422,17.567,371.5,2.4,1.5,2015-08-05, 1255,A,100,5.0,304.3,441.8
-8.426,17.545,354,2.4,1.5,2015-08-05, 1255,A,97,5.0,303.1,257.1
-8.44,17.373,334.7,2.3,1.5,2015-08-05, 1255,A,86,5.0,298.1,117.1
-8.103,19.339,317.4,3.4,1.7,2015-08-05, 1255,A,27,5.0,304.3,44.8
-8.108,19.309,318.5,3.4,1.7,2015-08-05, 1255,A,47,5.0,303.8,53.3
-8.374,17.694,322.8,2.5,1.5,2015-08-05, 1255,A,76,5.0,306.6,54.1
-8.088,19.337,321.5,3.4,1.7,2015-08-05, 1255,A,67,5.0,306.1,74.2
-8.093,19.307,319.4,3.4,1.7,2015-08-05, 1255,A,53,5.0,304.6,59
-8.215,18.577,335.9,2.9,1.6,2015-08-05, 1255,A,87,5.0,304.5,158.3
-8.219,18.551,321.4,2.9,1.6,2015-08-05, 1255,A,63,5.0,303.4,54.9
-7.81,20.863,314.3,4.5,1.9,2015-08-05, 1255,A,61,5.0,300.4,67.2
-8.164,18.789,314.1,3,1.7,2015-08-05, 1255,A,60,5.0,301.5,38.5
-8.2,18.575,320.4,2.9,1.6,2015-08-05, 1255,A,62,5.0,302.5,56.3
-8.6,16.133,324,1.9,1.3,2015-08-05, 1255,A,77,5.0,308.1,29.9
-8.932,14.015,318.1,1.3,1.1,2015-08-05, 1255,A,0,5.0,301,15
-8.168,18.678,315.7,3,1.6,2015-08-05, 1255,A,64,5.0,299.5,49.4
-8.172,18.652,327.7,3,1.6,2015-08-05, 1255,A,81,5.0,301,119.6
-8.443,17.021,348.7,2.2,1.4,2015-08-05, 1255,A,95,5.0,310.6,159.6
-8.493,16.64,331.9,2,1.4,2015-08-05, 1255,A,84,5.0,310.6,59.9
-8.496,16.622,334.4,2,1.4,2015-08-05, 1255,A,86,5.0,310.9,71.6
-8.557,16.248,315.9,1.9,1.3,2015-08-05, 1255,A,52,5.0,303.3,19.2
-8.665,15.575,327.5,1.7,1.3,2015-08-05, 1255,A,81,5.0,310.4,31.5
-8.166,18.785,313.3,3,1.7,2015-08-05, 1255,A,53,5.0,301.3,33.2
-8.2,18.57,321.8,2.9,1.6,2015-08-05, 1255,A,48,5.0,302.3,62.3
-8.445,17.016,336.3,2.2,1.4,2015-08-05, 1255,A,81,5.0,310.7,85.6
-8.669,15.57,328.4,1.7,1.3,2015-08-05, 1255,A,77,5.0,311.3,32.5
-7.81,20.859,313.2,4.5,1.9,2015-08-05, 1255,A,57,5.0,300.2,57.4
-8.169,18.673,321.5,3,1.6,2015-08-05, 1255,A,74,5.0,299.8,81.2
-8.173,18.647,323.2,3,1.6,2015-08-05, 1255,A,76,5.0,300.8,88.4
-8.492,16.635,338.3,2,1.4,2015-08-05, 1255,A,89,5.0,310.6,90.2
-8.495,16.616,328.6,2,1.4,2015-08-05, 1255,A,82,5.0,310.6,46.4
-8.55,16.259,317,1.9,1.3,2015-08-05, 1255,A,57,5.0,303.6,22.7
-8.407,16.93,325.5,2.2,1.4,2015-08-05, 1255,A,79,5.0,306.7,45.8
-8.506,16.307,320.4,1.9,1.4,2015-08-05, 1255,A,44,5.0,308.3,21.3
-8.045,19.052,317.5,3.2,1.7,2015-08-05, 1255,A,14,5.0,304.9,40.6
-8.497,16.287,319.9,1.9,1.4,2015-08-05, 1255,A,30,5.0,307.9,25
-8.738,14.749,314.1,1.5,1.2,2015-08-05, 1255,A,36,5.0,303.6,13.2
-8.03,19.05,320,3.2,1.7,2015-08-05, 1255,A,52,5.0,304.7,57.5
-8.171,18.205,315.8,2.7,1.6,2015-08-05, 1255,A,45,5.0,302.6,36.6
-8.245,17.759,316.4,2.5,1.5,2015-08-05, 1255,A,64,5.0,304.2,30.6
-8.249,17.737,325.4,2.5,1.5,2015-08-05, 1255,A,78,5.0,302.8,69.9
-8.256,17.692,321.9,2.5,1.5,2015-08-05, 1255,A,75,5.0,305.5,54.9
-8.32,17.304,314.3,2.3,1.5,2015-08-05, 1255,A,61,5.0,303.6,24.3
-8.048,18.85,321.8,3.1,1.7,2015-08-05, 1255,A,74,5.0,302.9,77.3
-8.157,18.202,321.1,2.7,1.6,2015-08-05, 1255,A,74,5.0,302.2,64.9
-8.242,17.69,321.8,2.5,1.5,2015-08-05, 1255,A,74,5.0,304.2,54.8
-8.402,16.715,343,2.1,1.4,2015-08-05, 1255,A,91,5.0,307.4,123.8
-8.405,16.696,374.2,2.1,1.4,2015-08-05, 1255,A,100,5.0,311.4,365.6
-7.98,19.16,315.2,3.3,1.7,2015-08-05, 1255,A,52,5.0,302.5,38.3
-8.396,16.676,321.5,2.1,1.4,2015-08-05, 1255,A,61,5.0,309.4,29.5
-7.985,19.042,325.2,3.2,1.7,2015-08-05, 1255,A,78,5.0,302.4,94.7
-8.234,17.575,318.2,2.4,1.5,2015-08-05, 1255,A,33,5.0,305.3,33.5
-8.167,18.196,320.3,2.7,1.6,2015-08-05, 1255,A,72,5.0,302.6,57.9
-8.248,17.683,322.7,2.5,1.5,2015-08-05, 1255,A,40,5.0,305.1,54.4
-8.401,16.707,356.5,2.1,1.4,2015-08-05, 1255,A,98,5.0,309.4,212.6
-8.404,16.689,343.9,2.1,1.4,2015-08-05, 1255,A,92,5.0,309.9,131
-8.044,18.87,318.5,3.1,1.7,2015-08-05, 1255,A,61,5.0,302.5,51.8
-8.049,18.842,317.5,3.1,1.7,2015-08-05, 1255,A,53,5.0,303.1,48.9
-8.153,18.194,318.8,2.7,1.6,2015-08-05, 1255,A,57,5.0,302.1,49.4
-8.235,17.59,316.4,2.4,1.5,2015-08-05, 1255,A,53,5.0,304.5,25.8
-8.778,14.087,340.1,1.3,1.1,2015-08-05, 1255,A,90,5.0,305.8,58.1
-8.78,14.075,363.7,1.3,1.1,2015-08-05, 1255,A,100,5.0,310.7,141.9
-7.986,19.034,317.3,3.2,1.7,2015-08-05, 1255,A,52,5.0,302,46.9
-8.295,17.045,323.7,2.2,1.4,2015-08-05, 1255,A,77,5.0,304.7,47.3
-8.765,14.036,346,1.3,1.1,2015-08-05, 1255,A,93,5.0,305.6,76.4
-8.767,14.025,328.7,1.3,1.1,2015-08-05, 1255,A,82,5.0,307.4,32.3
-8.076,18.308,316.2,2.8,1.6,2015-08-05, 1255,A,61,5.0,303.3,37.5
-7.865,19.476,318.8,3.5,1.8,2015-08-05, 1255,A,61,5.0,306,37
-8.304,16.826,320,2.1,1.4,2015-08-05, 1255,A,36,5.0,306.7,27.3
-8.064,18.204,319.7,2.8,1.6,2015-08-05, 1255,A,71,5.0,303.2,59.6
-8.164,17.601,325,2.5,1.5,2015-08-05, 1255,A,75,5.0,304.8,58.5
-8.292,16.824,322.6,2.1,1.4,2015-08-05, 1255,A,73,5.0,305.5,38.4
-8.442,15.894,320,1.8,1.3,2015-08-05, 1255,A,57,5.0,304,24.5
-7.681,20.355,312.7,4.1,1.9,2015-08-05, 1255,A,30,5.0,301.5,49.1
-7.772,19.826,327.1,3.7,1.8,2015-08-05, 1255,A,80,5.0,306.5,122.7
-7.778,19.793,329.9,3.7,1.8,2015-08-05, 1255,A,83,5.0,304.2,147.8
-8.151,17.599,319.2,2.5,1.5,2015-08-05, 1255,A,46,5.0,304.7,32.1
-8.631,14.631,310.5,1.4,1.2,2015-08-05, 1255,A,40,5.0,299.6,11.6
-8.755,13.833,321.4,1.3,1.1,2015-08-05, 1255,A,53,5.0,304.4,17.5
-7.524,21.141,315.8,4.7,2,2015-08-05, 1255,A,64,5.0,300.3,93.3
-8.285,16.706,319.8,2.1,1.4,2015-08-05, 1255,A,66,5.0,307.2,26.2
-8.444,15.732,320.3,1.7,1.3,2015-08-05, 1255,A,70,5.0,308.2,19.3
-8.171,17.598,319.7,2.5,1.5,2015-08-05, 1255,A,33,5.0,306.1,35.1
-8.29,16.839,325.8,2.1,1.4,2015-08-05, 1255,A,50,5.0,307.8,47.6
-8.058,18.224,316.1,2.8,1.6,2015-08-05, 1255,A,55,5.0,303.2,40
-8.158,17.596,326.4,2.5,1.5,2015-08-05, 1255,A,79,5.0,304.1,67.4
-7.782,19.823,333.4,3.7,1.8,2015-08-05, 1255,A,85,5.0,307.3,186.2
-7.788,19.79,327.5,3.7,1.8,2015-08-05, 1255,A,81,5.0,303.8,125.9
-8.285,16.701,323,2.1,1.4,2015-08-05, 1255,A,76,5.0,307.1,40.2
-8.437,15.725,320,1.7,1.3,2015-08-05, 1255,A,72,5.0,307.9,19.6
-7.527,21.136,316.9,4.7,2,2015-08-05, 1255,A,67,5.0,300.7,113.2
-8.131,17.502,319.7,2.4,1.5,2015-08-05, 1255,A,55,5.0,305.9,35.3
-8.739,13.605,316.7,1.2,1.1,2015-08-05, 1255,A,66,5.0,302.2,8.7
-7.559,20.843,316.6,4.5,2,2015-08-05, 1255,A,65,5.0,300.3,86.5
-8.328,16.195,316.6,1.9,1.3,2015-08-05, 1255,A,58,5.0,303.9,19.8
-7.7,19.916,369.6,3.8,1.8,2015-08-05, 1255,A,100,5.0,303.7,784
-7.706,19.881,341.3,3.8,1.8,2015-08-05, 1255,A,91,5.0,304.4,291.1
-8.104,17.497,318.6,2.4,1.5,2015-08-05, 1255,A,48,5.0,303.6,29.1
-8.235,16.694,336.5,2.1,1.4,2015-08-05, 1255,A,88,5.0,304.4,96.4
-8.238,16.675,328.2,2.1,1.4,2015-08-05, 1255,A,80,5.0,305.2,59.1
-8.406,15.625,317.1,1.7,1.3,2015-08-05, 1255,A,66,5.0,306.5,14.8
-8.653,14.037,319.2,1.3,1.1,2015-08-05, 1255,A,71,5.0,305.4,14.7
-7.572,20.563,316,4.3,1.9,2015-08-05, 1255,A,63,5.0,302,74.1
-7.939,18.411,317.4,2.9,1.6,2015-08-05, 1255,A,68,5.0,301.9,47.9
-8.077,17.581,318.8,2.5,1.5,2015-08-05, 1255,A,57,5.0,306.2,27
-8.223,16.691,334.2,2.1,1.4,2015-08-05, 1255,A,86,5.0,303.9,87.4
-8.226,16.673,337.6,2.1,1.4,2015-08-05, 1255,A,88,5.0,304.3,102.4
-8.645,14.024,333.9,1.3,1.1,2015-08-05, 1255,A,86,5.0,304.7,44.1
-8.207,16.708,341.6,2.1,1.4,2015-08-05, 1255,A,91,5.0,306.4,123.1
-8.21,16.69,335.7,2.1,1.4,2015-08-05, 1255,A,87,5.0,303.7,94.7
-8.213,16.671,322.1,2.1,1.4,2015-08-05, 1255,A,50,5.0,302.9,38.6
-7.809,19,320.7,3.2,1.7,2015-08-05, 1255,A,71,5.0,301.8,74.2
-8.194,16.706,330,2.1,1.4,2015-08-05, 1255,A,66,5.0,304.3,65.9
-8.197,16.688,348.9,2.1,1.4,2015-08-05, 1255,A,95,5.0,304.1,166.7
-8.2,16.669,334.3,2.1,1.4,2015-08-05, 1255,A,86,5.0,303.5,88.1
-8.274,16.22,314.5,1.9,1.3,2015-08-05, 1255,A,54,5.0,302.8,17.1
-8.514,14.729,330.4,1.5,1.2,2015-08-05, 1255,A,77,5.0,308.6,36
-8.61,14.116,323.2,1.3,1.1,2015-08-05, 1255,A,74,5.0,304.1,21.8
-8.611,14.104,339.6,1.3,1.1,2015-08-05, 1255,A,90,5.0,307.2,59.6
-7.558,20.835,315,4.5,2,2015-08-05, 1255,A,46,5.0,300.4,66.8
-7.703,19.944,321.4,3.8,1.8,2015-08-05, 1255,A,59,5.0,303.2,78.1
-7.709,19.909,363.4,3.8,1.8,2015-08-05, 1255,A,100,5.0,304.8,642.2
-7.715,19.874,326.1,3.8,1.8,2015-08-05, 1255,A,61,5.0,305.3,113.7
-8.096,17.488,318.3,2.4,1.5,2015-08-05, 1255,A,61,5.0,304.2,31.1
-8.612,14.109,335.4,1.3,1.1,2015-08-05, 1255,A,87,5.0,306.6,48.9
-8.614,14.097,320.2,1.3,1.1,2015-08-05, 1255,A,46,5.0,306.8,16
-7.936,18.402,320.1,2.9,1.6,2015-08-05, 1255,A,72,5.0,301.9,61.7
-8.205,16.7,338.7,2.1,1.4,2015-08-05, 1255,A,81,5.0,305.7,105.5
-8.208,16.682,336.2,2.1,1.4,2015-08-05, 1255,A,60,5.0,303.4,90.3
-8.491,14.841,317.6,1.5,1.2,2015-08-05, 1255,A,68,5.0,303.3,19
-8.51,14.721,328,1.5,1.2,2015-08-05, 1255,A,74,5.0,307.7,31.9
-7.569,20.554,314,4.3,1.9,2015-08-05, 1255,A,47,5.0,301.6,56.3
-8.193,16.699,336,2.1,1.4,2015-08-05, 1255,A,71,5.0,304.1,92.4
-8.196,16.68,342.9,2.1,1.4,2015-08-05, 1255,A,91,5.0,304,130.4
-8.269,16.211,316.7,1.9,1.3,2015-08-05, 1255,A,58,5.0,304.3,21.6
-8.509,14.654,318.8,1.5,1.2,2015-08-05, 1255,A,70,5.0,306.9,14.2
-8.517,14.601,316.7,1.4,1.2,2015-08-05, 1255,A,65,5.0,304.6,12.1
-8.519,14.588,325,1.4,1.2,2015-08-05, 1255,A,78,5.0,305.2,30.1
-8.646,13.745,328,1.3,1.1,2015-08-05, 1255,A,81,5.0,302.5,30.7
-8.648,13.734,315.7,1.3,1.1,2015-08-05, 1255,A,13,5.0,302.7,9.3
-7.81,18.992,321.6,3.2,1.7,2015-08-05, 1255,A,74,5.0,301.6,86.2
-8.262,16.175,317.4,1.9,1.3,2015-08-05, 1255,A,51,5.0,305.9,22.6
-8.265,16.158,338.7,1.9,1.3,2015-08-05, 1255,A,89,5.0,305.3,101.3
-8.438,15.043,338.3,1.6,1.2,2015-08-05, 1255,A,89,5.0,305.9,66.5
-8.636,13.744,321.1,1.3,1.1,2015-08-05, 1255,A,74,5.0,303,18.6
