latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.368,-155.056,350.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,292.7,0,N
19.417,-155.286,297.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.3,0,N
19.416,-155.283,299.2,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.8,0,N
19.415,-155.28,308.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.8,0,N
19.415,-155.276,314.7,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.4,0,N
19.414,-155.273,310.8,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.7,0,N
19.413,-155.27,306.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.5,0,N
19.413,-155.267,295.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284,0,N
19.372,-155.076,301.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,288.4,0,N
19.367,-155.052,302.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,287.7,0,N
19.41,-155.281,340.6,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.6,0,N
19.41,-155.278,343.6,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285,0,N
19.409,-155.275,346.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.8,0,N
19.408,-155.271,335.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.2,0,N
19.365,-155.063,333.2,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,288.5,0,N
19.364,-155.06,367,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,301.4,0,N
19.363,-155.056,352.1,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,290.2,0,N
19.412,-155.287,299.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.6,0,N
19.411,-155.284,317.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.4,0,N
19.408,-155.268,316.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.7,0,N
19.407,-155.265,298.7,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.1,0,N
19.406,-155.285,367,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,291.5,0,N
19.405,-155.282,367,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,358.3,0,N
19.405,-155.279,335.2,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,291.4,0,N
19.404,-155.276,367,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286,0,N
19.403,-155.273,350.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285,0,N
19.403,-155.27,334,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.9,0,N
19.407,-155.291,298.6,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.3,0,N
19.407,-155.288,312.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,287,0,N
19.402,-155.267,311.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283,0,N
19.4,-155.283,324.2,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.5,0,N
19.4,-155.28,322.2,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286,0,N
19.399,-155.277,321.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.8,0,N
19.402,-155.289,296.1,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.5,0,N
19.401,-155.286,304.7,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.1,0,N
19.398,-155.274,303.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.6,0,N
19.398,-155.271,310.3,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.5,0,N
19.397,-155.268,299.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.6,0,N
19.401,-155.283,333.6,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.6,0,N
19.4,-155.28,326.4,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.2,0,N
19.399,-155.277,327.6,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.4,0,N
19.402,-155.289,296.9,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.3,0,N
19.401,-155.286,305.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,286.3,0,N
19.399,-155.274,307.5,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,285.4,0,N
19.398,-155.271,312.1,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,284.8,0,N
19.398,-155.268,305,0.3,0.6,2016-06-25,1230,N,nominal,1.0NRT,283.6,0,N
18.93,-70.353,328,0.7,0.8,2016-06-25,1655,N,nominal,1.0NRT,290.7,0,D
41.605,-71.435,328.5,0.5,0.5,2016-06-25,1705,N,low,1.0NRT,300.7,0,D
42.852,-71.17,326.9,0.4,0.5,2016-06-25,1705,N,nominal,1.0NRT,299,0,D
43.932,-73.17,352,0.5,0.5,2016-06-25,1705,N,nominal,1.0NRT,302.5,0,D
43.94,-73.159,340.7,0.5,0.5,2016-06-25,1705,N,nominal,1.0NRT,306.9,0,D
43.938,-73.166,326.6,0.5,0.5,2016-06-25,1705,N,nominal,1.0NRT,300.9,0,D
41.459,-81.675,335.4,0.7,0.8,2016-06-25,1705,N,nominal,1.0NRT,300.2,0,D
42.81,-80.097,341.4,0.6,0.7,2016-06-25,1705,N,nominal,1.0NRT,305.4,0,D
42.811,-80.099,332.9,0.6,0.7,2016-06-25,1705,N,low,1.0NRT,303.9,0,D
43.271,-79.796,334.5,0.5,0.7,2016-06-25,1705,N,nominal,1.0NRT,302.9,0,D
43.269,-79.802,337.7,0.5,0.7,2016-06-25,1705,N,nominal,1.0NRT,304.1,0,D
43.267,-79.809,332.9,0.5,0.7,2016-06-25,1705,N,low,1.0NRT,306,0,D
43.264,-79.809,332.5,0.5,0.7,2016-06-25,1705,N,low,1.0NRT,305.7,0,D
43.274,-79.8,333,0.5,0.7,2016-06-25,1705,N,low,1.0NRT,303,0,D
43.272,-79.806,344.3,0.5,0.7,2016-06-25,1705,N,nominal,1.0NRT,304.1,0,D
45.839,-73.248,339.3,0.5,0.5,2016-06-25,1705,N,nominal,1.0NRT,309,0,D
43.98,-84.263,346.1,0.8,0.8,2016-06-25,1705,N,nominal,1.0NRT,291.5,0,D
43.983,-84.264,353.9,0.8,0.8,2016-06-25,1705,N,nominal,1.0NRT,291.6,0,D
34.629,-83.038,334.5,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,306.5,0,D
35.217,-79.002,334.2,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,288.5,0,D
32.73,-95.473,338.8,0.3,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.4,0,D
34.792,-84.782,336.3,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,309.7,0,D
34.828,-84.761,335.5,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,310.3,0,D
34.969,-84.044,333.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,303.5,0,D
33.466,-93.688,341.9,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.1,0,D
33.471,-93.689,341.6,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,295.5,0,D
33.47,-93.695,334.7,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.1,0,D
35.166,-84.662,330.3,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,304.5,0,D
35.165,-84.667,343.7,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,304.5,0,D
35.984,-79.396,340.2,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,295.8,0,D
36.357,-76.803,341.1,0.6,0.5,2016-06-25,1845,N,nominal,1.0NRT,291.4,0,D
35.687,-84.344,330.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,303.3,0,D
34.47,-91.996,350.7,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,299.6,0,D
34.101,-93.766,342,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.4,0,D
34.1,-93.771,337.5,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,294.8,0,D
34.574,-91.752,348.9,0.6,0.4,2016-06-25,1845,N,nominal,1.0NRT,298.2,0,D
34.577,-91.749,335.1,0.6,0.4,2016-06-25,1845,N,nominal,1.0NRT,298.5,0,D
34.575,-91.755,336.1,0.6,0.4,2016-06-25,1845,N,nominal,1.0NRT,290,0,D
35.01,-89.895,343.8,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,314.8,0,D
35.008,-89.91,336.1,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,310,0,D
35.977,-83.957,337.9,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,310,0,D
35.891,-84.767,335.7,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,306.5,0,D
34.626,-92.268,335.4,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,302.5,0,D
34.631,-92.265,339.7,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,298.6,0,D
34.63,-92.269,337.6,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,302.8,0,D
33.601,-96.841,334,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,297,0,D
34.608,-92.538,332.3,0.4,0.5,2016-06-25,1845,N,low,1.0NRT,303.7,0,D
34.873,-92.36,340.5,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,300.9,0,D
35.727,-88.811,332.6,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,306.2,0,D
35.462,-91.382,333.4,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,300.9,0,D
36.569,-85.147,330.4,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,302.4,0,D
36.572,-85.148,334.7,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,305.7,0,D
34.948,-94.157,340.7,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,293.3,0,D
34.949,-94.159,341.8,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,291.7,0,D
35.937,-89.713,338.8,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,308.4,0,D
36.951,-84.83,331,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,298.1,0,D
35.321,-94.314,329.6,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,300.1,0,D
34.79,-96.716,344.5,0.3,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.1,0,D
37.512,-83.648,332.7,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,299.3,0,D
36.797,-90.014,336.9,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,305.6,0,D
36.801,-90.015,342.1,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,299.9,0,D
35.489,-96.284,344,0.6,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.4,0,D
35.494,-96.286,346.1,0.6,0.6,2016-06-25,1845,N,nominal,1.0NRT,295.9,0,D
36.084,-94.44,335.9,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.7,0,D
36.687,-91.685,347.9,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,298.8,0,D
35.807,-96.28,339.3,0.6,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.6,0,D
35.805,-96.287,338.6,0.6,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.6,0,D
36.245,-94.437,334.6,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.9,0,D
35.812,-96.282,332.9,0.6,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.5,0,D
37.695,-87.339,337.2,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,301.1,0,D
36.333,-94.516,340.4,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.7,0,D
36.378,-94.589,333.9,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,295,0,D
36.377,-94.594,340.6,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296,0,D
36.35,-94.713,330.4,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,294.3,0,D
36.38,-94.591,347.5,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.5,0,D
36.443,-94.538,342,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,293.7,0,D
38.009,-87.523,336.7,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,309.9,0,D
38.834,-84.237,331,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,300.7,0,D
38.747,-85.811,336,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,310,0,D
40.006,-74.475,331.1,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,300.4,0,D
40.025,-74.464,336.6,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,301,0,D
38.341,-90.336,332.7,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,307.6,0,D
36.992,-97.222,340.7,0.3,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.1,0,D
36.991,-97.226,341.6,0.3,0.6,2016-06-25,1845,N,nominal,1.0NRT,295,0,D
39.832,-80.779,330.1,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,297,0,D
38.991,-87.721,333,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,307.2,0,D
39.469,-84.386,338.7,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,313.2,0,D
39.48,-84.379,338.7,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,313,0,D
39.498,-84.385,337,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,311,0,D
38.559,-90.838,332.1,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,306.1,0,D
38.778,-90.059,335.2,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,307.3,0,D
40.393,-79.855,351,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,308.4,0,D
40.394,-79.853,345.2,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,307.3,0,D
40.394,-79.858,339.2,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,307.4,0,D
37.208,-98.848,342.7,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,297.4,0,D
37.213,-98.85,367,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,297,0,D
37.212,-98.854,330.1,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.3,0,D
39.783,-86.466,333.9,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,301.9,0,D
38.226,-95.06,330.8,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,296.4,0,D
39.976,-86.838,341.5,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,304.5,0,D
37.718,-99.295,330.8,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.7,0,D
38.466,-96.496,339.3,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,299.1,0,D
41.219,-80.51,331.5,0.4,0.5,2016-06-25,1845,N,low,1.0NRT,305.2,0,D
40.933,-83.37,335.2,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,306.1,0,D
40.915,-86.209,331.3,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,301.4,0,D
41.452,-81.674,339.9,0.6,0.4,2016-06-25,1845,N,nominal,1.0NRT,309.4,0,D
41.464,-81.676,349,0.6,0.4,2016-06-25,1845,N,nominal,1.0NRT,306,0,D
41.121,-85.351,343.4,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,311,0,D
42.05,-73.977,328.4,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,296.9,0,D
41.466,-83.367,341.3,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,314.6,0,D
41.31,-84.708,331.1,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,303.9,0,D
38.06,-101.031,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,290.1,0,D
38.058,-101.036,339.7,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,288,0,D
41.365,-84.92,342.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,310,0,D
41.366,-84.923,338.9,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,308,0,D
41.566,-84.046,342,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,310.5,0,D
41.18,-87.858,343.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,306.6,0,D
41.637,-87.134,339.7,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,309.9,0,D
41.637,-87.139,344.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,313.6,0,D
41.64,-87.14,340.1,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,306.7,0,D
41.643,-87.141,344.3,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,308.3,0,D
41.616,-87.326,335.9,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,305.2,0,D
41.616,-87.33,334.2,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,308.5,0,D
41.619,-87.331,345.6,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,308.7,0,D
41.62,-87.346,339.5,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,308.1,0,D
41.68,-87.417,336.8,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,310.3,0,D
41.683,-87.423,336.3,0.4,0.4,2016-06-25,1845,N,low,1.0NRT,308.1,0,D
42.286,-83.107,339.8,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,313.3,0,D
42.292,-83.164,339.1,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,313.5,0,D
42.297,-83.153,339.1,0.5,0.4,2016-06-25,1845,N,low,1.0NRT,310.9,0,D
42.3,-83.153,346.7,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,314.7,0,D
43.018,-76.682,336.4,0.3,0.6,2016-06-25,1845,N,nominal,1.0NRT,301.7,0,D
42.805,-80.099,336.9,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,311.1,0,D
42.81,-80.094,337.9,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,312.5,0,D
42.809,-80.1,337,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,311.2,0,D
41.481,-90.83,335.9,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,301.1,0,D
43.266,-79.805,337.8,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,311.5,0,D
43.271,-79.793,339.9,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,307.2,0,D
43.271,-79.799,336.9,0.5,0.5,2016-06-25,1845,N,low,1.0NRT,307.5,0,D
43.27,-79.806,348,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,310.3,0,D
43.268,-79.807,348,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,313.9,0,D
43.403,-81.263,340.6,0.4,0.5,2016-06-25,1845,N,nominal,1.0NRT,304.4,0,D
43.929,-73.17,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,307.4,0,D
43.929,-73.177,328.1,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,295.1,0,D
43.936,-73.163,354.3,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,298.5,0,D
43.982,-84.26,334.7,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,305.1,0,D
41.729,-97.662,340.9,0.5,0.5,2016-06-25,1845,N,nominal,1.0NRT,286.9,0,D
44.64,-85.138,353,0.4,0.4,2016-06-25,1845,N,nominal,1.0NRT,303.4,0,D
45.072,-83.404,328.7,0.5,0.4,2016-06-25,1845,N,nominal,1.0NRT,302.5,0,D
40.95,-106.539,367,0.7,0.8,2016-06-25,1845,N,nominal,1.0NRT,304.8,0,D
40.947,-106.546,350.5,0.7,0.8,2016-06-25,1845,N,nominal,1.0NRT,295.3,0,D
40.956,-106.543,367,0.7,0.8,2016-06-25,1845,N,nominal,1.0NRT,297.6,0,D
40.954,-106.55,352.5,0.7,0.8,2016-06-25,1845,N,nominal,1.0NRT,293.2,0,D
43.603,-105.206,333.2,0.5,0.7,2016-06-25,1845,N,low,1.0NRT,306.9,0,D
44.476,-103.964,367,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,299.6,0,D
44.481,-103.968,367,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,295.2,0,D
44.479,-103.973,353.8,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,296,0,D
44.477,-103.98,347.4,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.7,0,D
44.477,-103.962,367,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,295.3,0,D
44.476,-103.967,367,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,298.4,0,D
44.474,-103.973,352,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,296.2,0,D
44.481,-103.971,341.8,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,293,0,D
44.479,-103.977,337.9,0.4,0.6,2016-06-25,1845,N,nominal,1.0NRT,294.1,0,D
44.328,-104.66,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,306.9,0,D
44.326,-104.666,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,311,0,D
44.339,-104.647,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,297.8,0,D
44.333,-104.663,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,308.3,0,D
44.332,-104.669,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,319.9,0,D
44.33,-104.675,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,313.5,0,D
44.34,-104.641,342.5,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,292.4,0,D
44.344,-104.65,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,335.7,0,D
44.341,-104.661,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,297.9,0,D
44.339,-104.666,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,302.6,0,D
44.347,-104.639,351.1,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,294.3,0,D
44.342,-104.655,347.8,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,300.3,0,D
44.337,-104.672,356,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,318.5,0,D
44.335,-104.678,343.9,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,308,0,D
44.346,-104.645,367,0.5,0.7,2016-06-25,1845,N,low,1.0NRT,339.5,0,D
44.351,-104.648,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,301.8,0,D
44.35,-104.653,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,333.8,0,D
44.346,-104.664,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,312.2,0,D
44.344,-104.67,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,311.3,0,D
44.343,-104.676,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,309.2,0,D
44.341,-104.682,335.9,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,305.7,0,D
44.355,-104.657,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,302.9,0,D
44.353,-104.662,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,358,0,D
44.352,-104.667,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,341.4,0,D
44.35,-104.673,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,316.6,0,D
44.346,-104.685,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,311.2,0,D
44.348,-104.679,356.8,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,320.7,0,D
44.359,-104.665,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,304.8,0,D
44.356,-104.676,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,320.9,0,D
44.352,-104.688,348,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,312.2,0,D
44.359,-104.685,339.9,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,310.4,0,D
44.37,-104.692,346.2,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,307.9,0,D
44.379,-104.684,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,307.2,0,D
44.378,-104.689,354.4,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,320.3,0,D
44.376,-104.695,344.4,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,305.5,0,D
44.369,-104.719,336.6,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,306.3,0,D
44.385,-104.688,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,310.3,0,D
44.383,-104.693,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,313.4,0,D
44.381,-104.698,344.1,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,308.6,0,D
44.39,-104.691,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,312.4,0,D
44.389,-104.696,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,315.1,0,D
44.381,-104.719,343.5,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,305.8,0,D
44.38,-104.725,356.2,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,308.8,0,D
44.396,-104.695,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,315.5,0,D
44.394,-104.7,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,310.6,0,D
44.387,-104.723,356.6,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,309.6,0,D
44.385,-104.729,340.1,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,306.5,0,D
44.401,-104.698,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,312.4,0,D
44.399,-104.703,345.6,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,307.7,0,D
44.377,-104.685,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,301,0,D
44.375,-104.691,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,306.9,0,D
44.384,-104.683,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,305.9,0,D
44.382,-104.689,354.8,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,311.6,0,D
44.381,-104.694,351.7,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,318,0,D
44.388,-104.692,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,314.3,0,D
44.386,-104.697,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,314.3,0,D
44.393,-104.695,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,320.6,0,D
44.385,-104.724,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,311.7,0,D
44.395,-104.69,343.9,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,303,0,D
44.392,-104.701,355.7,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,308.9,0,D
44.383,-104.73,346.2,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,305.7,0,D
44.399,-104.699,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,310.3,0,D
44.4,-104.694,342.4,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,304.5,0,D
44.404,-104.702,367,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,314.7,0,D
44.406,-104.697,350.3,0.5,0.7,2016-06-25,1845,N,nominal,1.0NRT,303.9,0,D
